product_id,loves_count,rating
P400625,66270,4.4961
P417238,403801,4.4958
P433616,39775,4.4958
P481952,6444,4.4958
P450271,0,4.4958
P454512,25954,4.4956
P440925,39378,4.4954
P502665,1604,4.4948
P191858,141969,4.4946
P471042,8788,4.4946
P446621,47223,4.4944
P385319,22366,4.4944
P475147,7965,4.4944
P461217,46623,4.4943
P377464,18057,4.4943
P460550,7640,4.4943
P460018,53598,4.494
P407907,211853,4.4938
P481824,12400,4.4938
P470243,11835,4.4936
P452620,15564,4.4934
P122762,17770,4.4933
P464243,8366,4.4931
P419107,135758,4.493
P475604,38012,4.4929
P442726,8916,4.4928
P449139,30999,4.4926
P422552,15393,4.4924
P501583,74993,4.4923
P504606,4671,4.4923
P468343,27142,4.4921
P410638,13077,4.4918
P474840,42766,4.4916
P427041,41697,4.4915
P477823,13604,4.4915
P469516,11227,4.4915
P381916,6099,4.4915
P466134,45923,4.4913
P417189,8671,4.4912
P434014,97664,4.4909
P500112,9474,4.4904
P500404,4939,4.4904
P468184,6677,4.4902
P500027,65252,4.4901
P377533,121149,4.4899
P434205,3667,4.4899
P471788,10438,4.4898
P443930,17214,4.4894
P474116,6166,4.4894
P285804,15960,4.4893
P502321,32207,4.4892
P472467,8059,4.4889
P404752,3413,4.4889
P451195,19512,4.4886
P104006,74741,4.4884
P434432,8494,4.4884
P471074,84572,4.4882
P500452,110274,4.4878
P455657,12571,4.4878
P483658,9664,4.4878
P500338,9021,4.4877
P470040,11677,4.4876
P480464,17035,4.4875
P421496,14838,4.4872
P476485,14985,4.4865
P458229,11354,4.4865
P442287,3982,4.4865
P504603,1916,4.4865
P456398,42257,4.4864
P436094,38294,4.4864
P503693,27212,4.4859
P228913,438045,4.4854
P434406,19333,4.4854
P458276,43964,4.4851
P457823,13067,4.4851
P472830,3899,4.4847
P468182,9957,4.4844
P440312,103629,4.4843
P394639,265050,4.4841
P376951,12683,4.4839
P256308,143906,4.4838
P459141,93009,4.4835
P504622,25199,4.4835
P480301,17610,4.4835
P448729,7484,4.4832
P481146,11287,4.4831
P483675,51686,4.4828
P477805,7335,4.4828
P474133,5382,4.4828
P448715,4371,4.4828
P481068,4078,4.4828
P503303,659,4.4828
P473729,27165,4.4826
P470506,4123,4.4826
P41391,11540,4.4824
P454998,14011,4.4823
P456213,17838,4.4821
P459299,14292,4.4821
P474362,3659,4.4821
P474361,3397,4.4821
P377459,13390,4.482
P462837,6952,4.4818
P393664,20003,4.4817
P392235,142010,4.4815
P468688,26287,4.481
P455023,6996,4.481
P479723,42969,4.4808
P461603,26060,4.4808
P422648,8588,4.4808
P461604,7160,4.4808
P435107,1877,4.4808
P462839,14628,4.4802
P501548,6805,4.4802
P474310,5528,4.4802
P477240,14689,4.4801
P196516,52161,4.48
P455653,40641,4.48
P433658,29343,4.48
P468389,49720,4.4798
P454997,9162,4.4795
P455842,12785,4.4792
P452404,6864,4.4792
P475932,15740,4.4791
P294018,23197,4.4789
P468852,12034,4.4789
P450557,7838,4.4783
P476672,3548,4.4783
P38220,14336,4.4779
P455934,82444,4.4774
P471043,27604,4.4774
P501569,37826,4.4773
P474305,10534,4.4773
P377577,33104,4.4772
P406569,28520,4.4772
P244701,18472,4.4769
P464235,1478,4.4769
P442304,108057,4.4766
P481833,3616,4.4766
P481835,2968,4.4766
P386197,49081,4.4763
P440929,29477,4.4762
P501036,15809,4.4762
P428228,11045,4.4762
P481710,6857,4.4762
P454344,6555,4.4762
P467106,5219,4.4762
P473660,3018,4.4762
P473661,2448,4.4762
P426829,24647,4.4758
P505211,2352,4.4758
P290636,380654,4.4756
P449793,19171,4.4756
P427638,21135,4.4755
P183916,15108,4.4754
P403315,47809,4.4751
P482262,146408,4.475
P456014,90109,4.475
P122809,2150,4.475
P423696,78617,4.4746
P447603,54752,4.4746
P482061,5462,4.4746
P379832,188419,4.4745
P501213,12007,4.4742
P479978,14831,4.4741
P454992,27720,4.4737
P427312,5988,4.4737
P405279,5159,4.4737
P476860,4350,4.4737
P461601,32221,4.4734
P500033,9801,4.4734
P461602,7863,4.4734
P469469,32008,4.4733
P476683,5438,4.4733
P473852,4587,4.4733
P122641,21297,4.473
P45600,14589,4.473
P483672,9977,4.473
P463793,7755,4.4729
P458724,38239,4.4726
P476440,26188,4.4726
P431441,7507,4.4725
P465324,88630,4.4724
P427722,12150,4.4722
P202935,5520,4.4722
P479304,47526,4.4721
P480608,3935,4.4719
P38347,83967,4.4718
P468206,120917,4.4717
P391759,194002,4.4715
P427017,33021,4.4715
P186805,482461,4.4714
P270706,35854,4.4714
P438643,10844,4.4713
P470529,112842,4.471
P500012,14153,4.4706
P417212,5073,4.4706
P468154,1990,4.4706
P416200,412271,4.4704
P473008,9237,4.4703
P501013,8405,4.4699
P421481,247502,4.4698
P504037,4351,4.4697
P404832,605038,4.4696
P270555,113987,4.4694
P501777,84197,4.4694
P461981,2781,4.4694
P469195,20865,4.4692
P481139,9894,4.4692
P476894,1215,4.4691
P409080,28035,4.4688
P456587,21669,4.4688
P475150,7552,4.4688
P470203,35169,4.4685
P406532,13808,4.4684
P467961,2421,4.4684
P43818047,252554,4.4682
P481371,2102,4.4682
P480633,9133,4.4679
P480632,6982,4.4679
P468401,33953,4.4676
P417192,16410,4.4675
P446794,12599,4.4674
P447592,26675,4.4672
P395693,11175,4.467
P468193,9473,4.467
P474826,22246,4.4667
P418801,14866,4.4667
P471227,14020,4.4667
P20375,12514,4.4667
P429078,10993,4.4667
P443358,10341,4.4667
P500415,5066,4.4667
P466666,4378,4.4667
P476494,3683,4.4667
P375854,3031,4.4667
P420533,127482,4.4665
P434500,34288,4.4665
P484038,13663,4.4665
P480163,2039,4.4665
P427712,92185,4.4663
P392249,30472,4.4663
P480188,35164,4.4662
P422083,315024,4.4659
P500284,60836,4.4658
P456553,17224,4.4655
P379710,40150,4.4649
P427430,79100,4.4647
P38217,7682,4.4646
P481706,15431,4.4644
P422905,101158,4.4641
P442758,106124,4.464
P453818,11763,4.464
P472055,23683,4.4634
P470525,6448,4.4634
P410767,5782,4.4634
P459727,115691,4.4633
P392248,20586,4.4633
P454032,25272,4.4632
P461606,9820,4.4629
P461607,4786,4.4629
P479327,146036,4.4624
P500472,26404,4.4624
P460703,21081,4.4624
P471567,7274,4.4624
P461456,74363,4.4623
P422073,31089,4.4615
P474937,30905,4.4615
P479722,23101,4.4615
P475961,13729,4.4615
P477827,9658,4.4615
P474332,8711,4.4615
P375374,7521,4.4615
P481339,7215,4.4615
P455846,6488,4.4615
P450195,6094,4.4615
P168609,5026,4.4615
P471540,2638,4.4615
P451243,2240,4.4615
P466153,51838,4.4613
P479125,12092,4.4613
P224610,41399,4.4611
P481823,0,4.4611
P444608,41581,4.4605
P504309,1484,4.4604
P455324,39520,4.4602
P457489,6065,4.4601
P476899,46531,4.46
P232907,28025,4.4599
P454837,15582,4.4599
P462336,14738,4.4598
P468684,8251,4.4597
P470065,62672,4.4595
P469094,30352,4.4595
P469093,29648,4.4595
P440977,13296,4.4595
P446908,11042,4.4595
P473129,12074,4.4589
P442842,26022,4.4588
P448703,71902,4.4586
P442858,44288,4.4586
P460843,24451,4.4586
P389522,11061,4.4583
P482049,6503,4.4583
P459126,11182,4.458
P388616,23868,4.4575
P481403,121993,4.4573
P425872,77633,4.4573
P503641,16376,4.4571
P417115,6256,4.4571
P481401,3733,4.4571
P475589,35804,4.457
P423935,152180,4.4568
P440637,17162,4.4568
P440638,11193,4.4568
P424900,86254,4.4565
P455329,1847,4.4562
P446630,8990,4.4559
P481088,6374,4.4556
P461439,8658,4.4555
P417184,24140,4.4554
P400701,166397,4.4553
P479500,2140,4.4552
P404830,228646,4.4551
P427418,195325,4.4548
P31145789,22612,4.4545
P472060,17695,4.4545
P472458,12818,4.4545
P469130,8428,4.4545
P440505,7741,4.4545
P461199,7245,4.4545
P376090,6907,4.4545
P500907,5517,4.4545
P375354,4799,4.4545
P468443,4679,4.4545
P422503,4260,4.4545
P12574,4071,4.4545
P446102,2904,4.4545
P476432,2344,4.4545
P483097,2259,4.4545
P403936,4372,4.4542
P85225585,276524,4.454
P479464,51372,4.4536
P377775,5651,4.4536
P482739,12870,4.4533
P450633,31523,4.4532
P476730,23559,4.4532
P379907,10676,4.4531
P443586,28915,4.453
P269706,28885,4.4528
P503999,2435,4.4527
P420411,95364,4.4524
P423127,11814,4.4523
P472039,10091,4.452
P432418,13467,4.4516
P388545,21389,4.4514
P500890,7293,4.4512
P502064,6603,4.4512
P434418,17340,4.4511
P472988,4072,4.4511
P417181,54992,4.4509
P476028,46744,4.4507
P441817,38873,4.4506
P501553,15652,4.4505
P426012,22385,4.4503
P503711,244183,4.4501
P449098,14596,4.45
P173622,11355,4.45
P504855,5138,4.45
P431164,3431,4.45
P431444,4794,4.4498
P455880,7430,4.4495
P408017,102799,4.4494
P404322,62349,4.4494
P448562,9256,4.4493
P441826,4536,4.4488
P463036,131912,4.4484
P500307,119797,4.4484
P427317,25523,4.4484
P468712,49653,4.4483
P474044,7197,4.4483
P446930,143173,4.4481
P476747,23490,4.4481
P428715,3062,4.4478
P435209,1903,4.4478
P481500,36373,4.4477
P397383,32213,4.4476
P378162,39824,4.4475
P469846,13500,4.4474
P448108,9658,4.4474
P455843,8592,4.4474
P397624,35931,4.4472
P442741,8393,4.4472
P263504,652806,4.447
P421996,201776,4.4469
P422510,31687,4.4469
P480334,24381,4.4468
P396476,8037,4.4468
P422455,208071,4.4463
P40629,19364,4.4462
P458917,13855,4.4461
P447213,6274,4.4459
P460549,5265,4.4459
P434221,81968,4.4454
P456966,21383,4.4454
P473848,13414,4.4453
P279510,41525,4.4452
P128706,114520,4.4446
P501355,27415,4.4444
P408286,23368,4.4444
P481350,15686,4.4444
P454334,14912,4.4444
P501591,12819,4.4444
P469187,10196,4.4444
P500774,9632,4.4444
P455931,8073,4.4444
P504134,6580,4.4444
P461950,6441,4.4444
P501457,5565,4.4444
P429556,5314,4.4444
P481837,4679,4.4444
P503935,4123,4.4444
P470544,3773,4.4444
P461986,3328,4.4444
P461982,2679,4.4444
P454967,1829,4.4444
P463475,1616,4.4444
P477741,1412,4.4444
P122626,1029,4.4444
P415771,113656,4.4442
P462409,34578,4.4442
P462410,28206,4.4442
P473160,13964,4.4442
P467137,7390,4.444
P380541,45040,4.4439
P476574,24849,4.4434
P12045,140024,4.4431
P429082,41686,4.4426
P502975,39336,4.4423
P443839,23440,4.4422
P434411,87771,4.442
P446354,67121,4.442
P500911,600,4.442
P183919,150168,4.4419
P479971,9070,4.4419
P468369,6989,4.4419
P217932,17120,4.4416
P444547,18058,4.4412
P375113,11687,4.4412
P477379,10767,4.4412
P481408,7559,4.4412
P69305,63182,4.4411
P467774,10363,4.4411
P480456,4609,4.4411
P481067,5842,4.4409
P500318,3724,4.4409
P444216,6996,4.4407
P462344,6698,4.4406
P462883,62686,4.4403
P500138,29088,4.4403
P476022,6056,4.4403
P476021,5677,4.4403
P472040,7405,4.44
P476677,1609,4.44
P501993,457,4.44
P469502,275846,4.4399
P380027,8588,4.4397
P393167,32653,4.4396
P468344,23851,4.4396
P433671,16369,4.4396
P440484,16337,4.4396
P449107,38828,4.4394
P473701,26172,4.4393
P78834,422598,4.4391
P470058,21531,4.4389
P503634,30873,4.4387
P122900,95864,4.4383
P452413,24206,4.4383
P425860,23012,4.4383
P465745,14238,4.4383
P503903,43129,4.4381
P417357,3813,4.4381
P232915,75332,4.4375
P387564,15570,4.4375
P380620,9524,4.4375
P455909,6786,4.4375
P475994,6413,4.4375
P501287,1373,4.4375
P500790,1063,4.4375
P501303,930,4.4375
P433863,16680,4.4371
P437364,51702,4.4359
P480587,6999,4.4359
P408988,6917,4.4359
P307804,5658,4.4359
P425941,5208,4.4359
P428441,4134,4.4359
P468396,3806,4.4356
P476538,1820,4.4356
P398502,24832,4.4355
P454058,5339,4.4355
P376457,56988,4.4352
P501705,20802,4.4352
P461628,3335,4.4352
P414293,34646,4.4348
P479319,17786,4.4348
P477199,12098,4.4348
P477464,8760,4.4348
P482740,6680,4.4348
P474353,21105,4.4344
P406775,11845,4.4343
P480195,12932,4.4342
P460779,7614,4.4339
P457521,29897,4.4336
P455652,23604,4.4333
P452737,82203,4.4332
P412676,11389,4.4331
P432668,328059,4.433
P449156,10451,4.4328
P280508,10230,4.4326
P475051,8726,4.4324
P469211,78244,4.4323
P469168,6378,4.4318
P500290,5591,4.4318
P481370,3518,4.4318
P501746,1410,4.4318
P501712,1132,4.4318
P219411,53311,4.4317
P482676,27859,4.4315
P448184,23218,4.4314
P472700,41868,4.431
P455841,3963,4.431
P471003,52399,4.4309
P480326,91177,4.4308
P54443,28437,4.4306
P465332,52162,4.4305
P429277,68879,4.4301
P409928,6821,4.4301
P501199,2784,4.4301
P416815,72479,4.4299
P473842,8893,4.4298
P500841,6672,4.4297
P442867,6479,4.4297
P293605,410184,4.4293
P471038,41560,4.4293
P4484,71756,4.4289
P475088,19259,4.4289
P439633,15373,4.4286
P393159,14921,4.4286
P503670,12085,4.4286
P505240,7005,4.4286
P461613,5167,4.4286
P470545,5117,4.4286
P456715,4343,4.4286
P467659,2790,4.4286
P444987,2275,4.4286
P441635,1862,4.4286
P428070,1821,4.4286
P448551,1490,4.4286
P446911,1359,4.4286
P439099,545,4.4286
P462850,0,4.4286
P470125,81968,4.4284
P421456,128926,4.4279
P426340,184011,4.4278
P429526,5518,4.4272
P269714,9533,4.4268
P461139,9833,4.4267
P500997,86389,4.4264
P466122,8957,4.426
P456126,17898,4.4259
P469139,16601,4.4258
P469096,27356,4.4257
P469091,11821,4.4257
P417241,14920,4.4256
P477742,9293,4.4256
P482753,8977,4.4256
P469131,27168,4.4255
P226914,12776,4.4255
P505390,1244,4.4253
P455850,43419,4.4251
P504624,2132,4.4251
P468845,0,4.4251
P474118,5072,4.425
P462699,159339,4.4249
P406901,25764,4.4249
P460784,1662,4.4249
P501187,1360,4.4249
P472318,19791,4.4242
P381768,8372,4.4242
P501767,1458,4.4242
P501690,1283,4.4242
P468714,26095,4.4241
P456601,31242,4.4239
P410197,31186,4.4237
P483662,140495,4.4236
P461935,11753,4.4236
P503642,11500,4.4234
P469157,10460,4.4233
P481972,9400,4.4232
P432419,18576,4.4231
P463474,5205,4.4231
P457653,40708,4.4227
P457430,118422,4.4226
P480314,11504,4.4225
P449375,1601,4.4225
P442513,36509,4.4223
P475598,32046,4.4222
P451642,12581,4.4222
P173619,81341,4.422
P452736,65163,4.4218
P400202,24867,4.4218
P444989,201467,4.4216
P457522,15285,4.4215
P266811,211206,4.4214
P452403,4079,4.4212
P504327,32077,4.4211
P470202,31136,4.4211
P395389,16148,4.4211
P504610,14478,4.4211
P480315,6892,4.4211
P475983,4122,4.4211
P503069,1220,4.4211
P69304,209498,4.4206
P501178,1403,4.4206
P429516,41546,4.4205
P97417774,61327,4.4203
P469088,38263,4.4203
P64197382,27304,4.4203
P478029,18399,4.4203
P463601,1572,4.4203
P439913,65660,4.4202
P468701,28086,4.42
P425923,26463,4.42
P375831,9188,4.42
P451242,1596,4.42
P114902,56955,4.4199
P434416,8007,4.4194
P375864,7740,4.4194
P462848,0,4.4194
P429050,93565,4.4189
P457235,7112,4.4188
P480353,20650,4.4185
P504020,58824,4.4184
P392004,10782,4.4184
P433528,72392,4.4183
P503652,1482,4.4182
P448169,9793,4.4179
P122751,214294,4.4177
P503865,15443,4.4176
P481116,1827,4.4174
P471243,98999,4.417
P400204,43956,4.4169
P479903,3119,4.4169
P432630,28895,4.4167
P472191,24238,4.4167
P500311,6383,4.4167
P446445,3134,4.4167
P467795,72484,4.4161
P482010,75212,4.4156
P501790,5771,4.4154
P475958,11887,4.4151
P500047,6892,4.415
P466663,14498,4.4149
P471045,2924,4.4149
P482312,31987,4.4146
P479987,3454,4.4146
P479984,2829,4.4146
P475985,2665,4.4146
P468191,14821,4.4144
P448845,62201,4.4141
P414029,5145,4.4141
P481075,4499,4.4141
P475525,12521,4.4138
P500638,5777,4.4138
P164302,1441,4.4138
P481090,2287,4.4136
P311143,27278,4.4134
P454084,15095,4.4132
P453825,9381,4.413
P469508,7239,4.413
P480317,12578,4.4127
P503684,9612,4.4127
P442759,55852,4.4123
P469456,11431,4.4118
P482698,8064,4.4118
P408252,3251,4.4118
P418122,1784,4.4118
P500771,574,4.4118
P418624,38003,4.4112
P453824,5199,4.4112
P475065,12028,4.4111
P444920,15479,4.411
P447200,10945,4.4104
P398432,25277,4.4101
P481070,1593,4.41
P464240,3425,4.4095
P434101,220095,4.4094
P473851,5626,4.4092
P479976,29327,4.4091
P392869,9686,4.4091
P422536,54899,4.4089
P436387,68583,4.4087
P462672,41053,4.4086
P469825,197469,4.4085
P398717,8553,4.4085
P434528,11872,4.4082
P456106,79453,4.4077
P399622,27298,4.4074
P386755,17120,4.4074
P460746,16714,4.4074
P407417,10263,4.4074
P441524,9356,4.4074
P443845,169217,4.4073
P474304,39366,4.4072
P467749,13614,4.407
P479848,25953,4.4069
P219001,173223,4.4068
P466829,112316,4.4068
P475908,13764,4.4068
P475990,3023,4.4068
P484086,14484,4.4065
P484087,12721,4.4065
P472324,126546,4.4064
P469076,30146,4.4064
P469122,16214,4.4064
P469475,47941,4.4063
P481356,16957,4.4063
P446518,10137,4.4063
P455623,5539,4.4063
P481748,6166,4.4061
P422224,68461,4.4059
P393281,109463,4.4057
P202633,834189,4.4056
P433852,24914,4.4055
P466877,15460,4.4054
P456215,4634,4.4054
P433520,111513,4.4045
P418849,32555,4.4043
P472469,30846,4.4043
P454315,2902,4.4043
P188307,40683,4.4042
P388225,231052,4.4037
P454396,21612,4.4037
P379510,82978,4.4032
P270545,61838,4.4031
P379064,8723,4.4029
P404916,152304,4.4028
P417974,8848,4.4028
P482298,6749,4.4028
P421485,257219,4.4027
P461147,265470,4.4026
P459499,17905,4.4026
P480612,5890,4.4026
P480306,4834,4.4026
P501801,9473,4.4023
P504046,5692,4.4023
P203616,58212,4.4022
P469546,45737,4.4021
P464241,7160,4.4021
P501588,23332,4.402
P501424,4232,4.402
P425877,63250,4.4019
P500855,606,4.4012
P378852,87846,4.401
P504071,35799,4.4004
P456602,27563,4.4
P501360,26321,4.4
P503555,15615,4.4
P472067,12554,4.4
P502459,11512,4.4
P500313,11238,4.4
P480178,10759,4.4
P500743,10162,4.4
P481715,7816,4.4
P501713,7310,4.4
P484076,7247,4.4
P371607,6756,4.4
P483475,6721,4.4
P409816,6634,4.4
P469194,6078,4.4
P474839,5494,4.4
P440445,4932,4.4
P472308,4179,4.4
P501426,3656,4.4
P500500,3627,4.4
P483447,3275,4.4
P501815,2951,4.4
P502304,2719,4.4
P417210,2552,4.4
P480171,2282,4.4
P423166,1898,4.4
P469832,1812,4.4
P504418,1617,4.4
P469182,1515,4.4
P503578,1272,4.4
P463477,1256,4.4
P505452,23,4.4
P459506,46859,4.3998
P420220,59167,4.3991
P433516,436721,4.399
P444318,7767,4.399
P502061,1490,4.399
P502009,1450,4.399
P427311,38517,4.3989
P427415,240783,4.3988
P423150,16363,4.3987
P443351,14201,4.3987
P422003,26859,4.3986
P475159,5110,4.3985
P466164,95527,4.3984
P504117,13621,4.3984
P456175,58576,4.3983
P406527,50317,4.3983
P468342,8257,4.3983
P471049,110301,4.3982
P444071,9977,4.3981
P467111,4762,4.3981
P455900,48131,4.398
P428711,5244,4.3977
P428712,4684,4.3977
P456446,129166,4.3976
P460512,65016,4.3976
P466123,389213,4.3975
P425901,28599,4.3975
P444222,21687,4.3972
P501028,19664,4.3972
P503818,590,4.3972
P503826,342,4.3972
P297551,79246,4.397
P95070,25953,4.3969
P471226,19036,4.3969
P482060,15303,4.3966
P453224,72034,4.3965
P454378,52999,4.3963
P468353,195284,4.3961
P376726,79986,4.396
P472050,23082,4.3959
P502746,7341,4.3958
P476012,3480,4.3958
P472990,1998,4.3957
P440658,22114,4.3955
P446641,12342,4.3955
P454348,167236,4.3953
P468696,65710,4.3953
P457828,27995,4.3953
P377208,4954,4.3953
P440044,25465,4.3951
P468652,12668,4.3947
P417193,10012,4.3947
P455241,8710,4.3946
P500448,66767,4.3944
P503931,79665,4.3943
P424915,424829,4.3942
P193244,18037,4.3942
P469213,26008,4.3939
P272652,9710,4.3939
P440499,6384,4.3939
P443830,48143,4.3937
P480580,35599,4.3937
P482008,17225,4.3937
P441206,10488,4.3934
P2043,31434,4.3932
P244437,153548,4.393
P472072,154827,4.3928
P463665,12439,4.3926
P310719,90426,4.3925
P399991,11284,4.3924
P443563,471406,4.3923
P409239,292562,4.3919
P500061,111949,4.3919
P416938,46347,4.3918
P443838,45406,4.3918
P399755,17417,4.3917
P7844,42921,4.3914
P387634,26023,4.3913
P464791,22387,4.3913
P503702,12705,4.3913
P48601,6394,4.3913
P469176,4969,4.3913
P469177,4552,4.3913
P378660,7368,4.3909
P471040,7064,4.3908
P456206,10541,4.3905
P163102,2976,4.39
P503822,225,4.39
P503811,196,4.39
P422457,42732,4.3898
P38221,36621,4.3896
P481069,2349,4.3893
P457517,28208,4.3891
P461600,46949,4.3889
P467267,12797,4.3889
P423264,8855,4.3889
P454807,6539,4.3889
P472334,3799,4.3889
P458961,2395,4.3889
P467777,8103,4.3886
P474936,15759,4.3885
P480308,27194,4.3884
P479988,6715,4.3884
P479982,6664,4.3884
P422076,21507,4.3883
P502052,9714,4.3882
P502076,7617,4.3882
P504609,63426,4.3879
P476526,10029,4.3879
P428074,2410,4.3879
P395002,6506,4.3878
P434336,26453,4.3877
P501181,35863,4.3876
P471033,19480,4.3876
P466673,19264,4.3876
P471761,37629,4.3874
P405501,8681,4.3873
P477830,30088,4.3869
P474380,41769,4.3865
P480618,35749,4.3865
P122772,2018,4.386
P501168,21343,4.3859
P501160,8315,4.3859
P448207,49921,4.3854
P416552,10859,4.3854
P406922,105885,4.3853
P477474,59595,4.3853
P396014,22746,4.3851
P122876,5508,4.385
P392141,33679,4.3846
P504996,12210,4.3846
P417215,4114,4.3846
P428442,3764,4.3846
P412084,30845,4.3845
P477718,6933,4.3844
P425007,18344,4.3841
P443514,64030,4.384
P449102,14595,4.3839
P454978,12342,4.3839
P479463,2424,4.3837
P462390,6220,4.3836
P387512,27300,4.3833
P388770,13830,4.3833
P455614,13297,4.3832
P472028,8533,4.3831
P443842,200087,4.3826
P481372,9921,4.3826
P377724,16894,4.3825
P393434,99920,4.3822
P130909,12197,4.3822
P454059,10489,4.382
P469856,151505,4.3818
P412046,7032,4.3818
P122882,38875,4.3815
P503994,22247,4.3813
P86825294,94600,4.3811
P500753,7914,4.381
P504513,1982,4.381
P473148,978,4.381
P296415,10578,4.3808
P476697,16713,4.3805
P452402,4356,4.3803
P475969,58254,4.3802
P266126,65272,4.3797
P427605,4963,4.3797
P308201,285527,4.3796
P445721,5708,4.3796
P387250,27253,4.3795
P430910,16789,4.3795
P442848,6366,4.3786
P413458,195102,4.3784
P469862,17528,4.3784
P479351,23310,4.3783
P500840,12357,4.3776
P461514,12272,4.3776
P443833,150051,4.3775
P420410,30994,4.3774
P440309,13390,4.3774
P133707,543118,4.3773
P500298,38273,4.3771
P433569,9814,4.3771
P407080,0,4.377
P416785,93829,4.3769
P397615,89823,4.3769
P79797874,24581,4.3768
P500160,647,4.3766
P468204,20868,4.3762
P454018,47060,4.3761
P435933,5177,4.3761
P378284,639063,4.3756
P473007,61087,4.3756
P483095,5728,4.3756
P467974,23653,4.3755
P481140,13575,4.3753
P504619,1807,4.3753
P438619,126673,4.375
P443790,118111,4.375
P504643,14200,4.375
P455654,13467,4.375
P472062,13177,4.375
P502499,8130,4.375
P472993,7147,4.375
P475978,7133,4.375
P504675,6743,4.375
P450290,5356,4.375
P501698,4552,4.375
P500247,4514,4.375
P471543,4295,4.375
P442748,4076,4.375
P468445,3565,4.375
P500695,2196,4.375
P483441,1901,4.375
P503926,684,4.375
P65300,25684,4.3747
P482006,40516,4.3745
P502745,22286,4.3741
P482669,7002,4.374
P483700,3752,4.374
P468629,28230,4.3739
P248404,146805,4.3738
P448530,164697,4.3736
P501154,68087,4.3736
P460729,39326,4.3733
P448120,10415,4.3732
P448122,10155,4.3732
P449148,7221,4.3732
P456582,10706,4.3731
P428662,25819,4.373
P460514,27415,4.3729
P457411,17791,4.3729
P442859,14367,4.3729
P467612,8908,4.3729
P458219,252846,4.3728
P467762,111141,4.3728
P476011,27242,4.3727
P475063,27920,4.3724
P392608,23860,4.3724
P439927,20613,4.3723
P397836,45486,4.3722
P405602,70314,4.372
P421296,38109,4.3719
P500839,3442,4.3719
P428713,72345,4.3717
P428714,49498,4.3717
P375238,16236,4.3717
P475599,116565,4.3716
P461222,18063,4.3716
P422335,26524,4.3714
P471101,27625,4.3713
P404793,22337,4.3713
P393411,229025,4.3712
P422007,63080,4.3712
P429692,49313,4.3708
P39274,32125,4.3699
P502623,24382,4.3699
P449599,9844,4.3699
P501302,2298,4.3699
P405231,61315,4.3695
P453267,7787,4.3695
P139000,57395,4.3694
P434550,7556,4.3693
P432842,9886,4.3692
P482286,39633,4.369
P469085,32212,4.3684
P399675,7643,4.3684
P469054,7476,4.3684
P417323,5608,4.3684
P375130,3967,4.3684
P502411,1177,4.3684
P456950,25669,4.3683
P471047,39211,4.3682
P480318,12393,4.3677
P481354,2168,4.3676
P73124556,253173,4.3673
P276319,93461,4.3673
P423130,37767,4.3667
P419632,11452,4.3662
P483690,5370,4.3659
P483689,4667,4.3659
P422568,223284,4.3658
P171101,29284,4.3658
P432829,104812,4.3655
P463371,28957,4.3655
P234438,19117,4.3654
P471749,13657,4.3654
P469074,6103,4.3652
P472057,19958,4.3651
P444047,13616,4.3648
P442564,41254,4.3645
P420492,11650,4.3645
P196524,17889,4.3638
P503868,23044,4.3636
P469864,20783,4.3636
P455664,14656,4.3636
P395723,12498,4.3636
P501353,11205,4.3636
P455618,11030,4.3636
P474348,10124,4.3636
P428637,7589,4.3636
P440909,6743,4.3636
P448548,2233,4.3636
P447529,5914,4.363
P447530,5239,4.363
P122668,19204,4.3629
P7880,282865,4.3628
P425894,64174,4.3628
P400560,49836,4.3627
P479473,20785,4.3627
P479330,78940,4.3623
P309504,43009,4.3622
P456953,109770,4.3621
P474945,28612,4.3621
P457433,28275,4.3621
P280530,15461,4.362
P470024,51763,4.3619
P463924,15903,4.3617
P473009,6833,4.3617
P501504,14803,4.3614
P477377,7087,4.3614
P500283,107918,4.3613
P461960,20718,4.3611
P449175,24132,4.361
P475966,40244,4.3609
P471041,9487,4.3607
P470507,11428,4.3605
P457302,34226,4.3604
P444446,18311,4.36
P475118,15500,4.36
P481699,12733,4.36
P481141,10456,4.36
P476726,1293,4.36
P504598,1250,4.36
P461158,1217,4.36
P122675,5712,4.3597
P480192,40911,4.3596
P456418,10482,4.3596
P501704,1122,4.3596
P501730,811,4.3596
P297554,21951,4.3593
P468224,14424,4.359
P397673,4616,4.359
P457508,118757,4.3589
P298331,5741,4.3585
P442540,7074,4.3579
P500117,8924,4.3578
P433125,86371,4.3577
P460747,41051,4.3577
P410743,132973,4.3574
P151107,120132,4.3574
P480180,25735,4.3571
P472323,20234,4.3571
P432256,9725,4.3571
P376135,8299,4.3571
P443366,6322,4.3571
P471086,5783,4.3571
P427322,3423,4.3571
P500432,1772,4.3571
P465315,844,4.3571
P19267373,162334,4.3566
P428451,28064,4.3566
P428450,19606,4.3566
P268700,17680,4.3565
P454055,7663,4.3564
P500246,9162,4.3563
P481398,3569,4.3563
P404758,120369,4.3562
P432622,38419,4.3562
P428240,8686,4.3562
P302923,207445,4.356
P434456,10347,4.3559
P469459,11502,4.3556
P463420,45762,4.3553
P455659,8933,4.3553
P474337,6030,4.3553
P456417,5462,4.3553
P504823,67332,4.3548
P440916,16153,4.3548
P472989,5331,4.3548
P482754,3802,4.3548
P473011,7365,4.3547
P441220,28615,4.3545
